Date,ABI.BR,AI.PA,AIR.PA,ALV.DE,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CA.PA,CS.PA,DBK.DE,DG.PA,DTE.DE,ENEL.MI,ENGI.PA,ENI.MI,EOAN.DE,FRE.DE,G.MI,GLE.PA,IBE.MC,INGA.AS,ISP.MI,^STOXX50E
2015-08-31,79.82093048095703,58.61814880371094,52.13054275512695,91.46589660644531,74.38529968261719,44.45797348022461,89.6264419555664,5.00106143951416,50.184322357177734,41.77313232421875,31.4547176361084,21.97078514099121,13.699036598205566,20.7775821685791,42.56312561035156,11.287001609802246,2.39990496635437,9.19261646270752,7.986266613006592,5.98167085647583,54.37504196166992,9.375864028930664,27.724260330200195,3.9951443672180176,7.508859157562256,1.729689359664917,3269.6298828125
2015-09-01,77.63416290283203,57.767818450927734,50.71263885498047,89.3118667602539,73.14676666259766,43.30659484863281,86.7364501953125,4.8334126472473145,48.890350341796875,40.996341705322266,30.52678108215332,21.39459800720215,13.1626558303833,20.23194694519043,41.74018096923828,10.979745864868164,2.338951349258423,8.94245719909668,7.849796772003174,5.850849151611328,53.26253128051758,9.226585388183594,26.780012130737305,3.9133267402648926,7.280484676361084,1.6786596775054932,3188.72998046875
2015-09-02,78.48594665527344,58.15184783935547,50.03957748413086,90.11561584472656,72.86445617675781,43.5975341796875,87.69979095458984,4.8249382972717285,48.55464553833008,40.84550857543945,30.677715301513672,21.421133041381836,13.27846622467041,20.243806838989258,41.8365592956543,11.187051773071289,2.334170341491699,8.945333480834961,7.888009548187256,5.7792229652404785,53.279781341552734,9.272518157958984,26.85657501220703,3.915966510772705,7.272228717803955,1.720121145248413,3198.860107421875
2015-09-03,79.63256072998047,59.33134460449219,51.5472297668457,92.81620025634766,76.54366302490234,44.16084289550781,90.88616180419922,4.875172138214111,50.147701263427734,41.49408721923828,31.37086296081543,21.65994644165039,13.616751670837402,20.955507278442383,42.407440185546875,11.5979585647583,2.397514820098877,8.90507698059082,8.07906723022461,5.898204803466797,54.84074401855469,9.41605281829834,27.60622787475586,3.933781147003174,7.475841045379639,1.7509512901306152,3270.090087890625
2015-09-04,78.12556457519531,57.49352264404297,49.64471435546875,89.98701477050781,74.81334686279297,43.077552795410156,87.2181167602539,4.760782241821289,49.024627685546875,40.36283874511719,30.459701538085938,21.034486770629883,13.241894721984863,20.109376907348633,42.21467208862305,11.446183204650879,2.3365612030029297,8.646292686462402,7.888009548187256,5.588022708892822,53.99557876586914,9.20936107635498,26.553525924682617,3.8783578872680664,7.208944320678711,1.6690917015075684,3180.25
2015-09-07,78.38764953613281,58.15184783935547,49.6536979675293,90.40496063232422,75.47814178466797,43.27564239501953,88.55197143554688,4.743835926055908,49.40305709838867,40.37792205810547,30.46529197692871,21.11029624938965,13.354655265808105,20.1805477142334,42.1998405456543,11.583151817321777,2.377196788787842,8.752681732177734,7.942598342895508,5.651953220367432,54.357791900634766,9.272518157958984,26.674747467041016,3.856583595275879,7.305248737335205,1.6690917015075684,3197.969970703125
2015-09-08,78.30575561523438,58.453582763671875,50.15624237060547,91.40159606933594,75.92437744140625,43.746097564697266,89.66349029541016,4.7716779708862305,51.295196533203125,40.468421936035156,31.052236557006836,21.330156326293945,13.595418930053711,20.749902725219727,42.80778503417969,11.77564811706543,2.416637420654297,8.867697715759277,8.002642631530762,5.753176689147949,54.961483001708984,9.433279037475586,27.223424911499023,3.865161180496216,7.379537582397461,1.7052373886108398,3233.840087890625
2015-09-09,80.15672302246094,59.1667594909668,51.439537048339844,91.88383483886719,75.26868438720703,43.92561721801758,89.4411849975586,4.86004114151001,52.21074295043945,41.162254333496094,31.55533218383789,21.667524337768555,13.894083023071289,20.77362632751465,43.734519958496094,11.86079216003418,2.4297842979431152,9.04022216796875,8.111820220947266,5.722987174987793,54.65101623535156,9.519401550292969,27.561567306518555,3.925203800201416,7.495100498199463,1.706300973892212,3269.97998046875
2015-09-10,78.2975845336914,58.06955337524414,50.70366287231445,91.30514526367188,74.3033676147461,43.46134567260742,88.62606048583984,4.765625,52.52812576293945,40.65696716308594,31.07459831237793,20.962461471557617,13.729510307312012,20.457319259643555,43.712276458740234,11.709014892578125,2.381977081298828,8.787186622619629,8.002642631530762,5.28731107711792,54.814876556396484,9.41605281829834,27.255327224731445,3.8631815910339355,7.407052040100098,1.7031114101409912,3221.139892578125
2015-09-11,77.37208557128906,57.54838562011719,49.86906814575195,90.56570434570312,73.21051025390625,43.145652770996094,88.10734558105469,4.720837593078613,52.20463943481445,40.212013244628906,30.87895393371582,20.37869644165039,13.552749633789062,20.271484375,43.00053787231445,11.523921012878418,2.3867578506469727,8.7814359664917,7.942598342895508,5.057042121887207,54.5044059753418,9.375864028930664,27.025646209716797,3.8209540843963623,7.2914910316467285,1.6807861328125,3187.93994140625
2015-09-14,77.14276123046875,57.38379669189453,48.91781234741211,90.40496063232422,73.11946105957031,43.133270263671875,88.0702896118164,4.6996541023254395,52.08866882324219,40.04609298706055,30.50442886352539,20.253604888916016,13.415609359741211,20.37033462524414,42.49640655517578,11.58685302734375,2.381977081298828,8.70092487335205,7.909843444824219,5.071840763092041,54.78036880493164,9.318449020385742,26.566287994384766,3.8202943801879883,7.200689792633057,1.651018738746643,3175.6201171875
2015-09-15,77.35570526123047,57.79526138305664,49.4113883972168,90.91934967041016,75.00457000732422,43.38087463378906,88.58900451660156,4.742020606994629,53.24225997924805,40.626800537109375,30.789514541625977,20.454509735107422,13.6533203125,20.70245933532715,43.00053787231445,11.734929084777832,2.4022951126098633,8.654918670654297,8.084527015686035,4.75988245010376,54.9701042175293,9.398829460144043,26.815105438232422,3.875718593597412,7.316254138946533,1.6861015558242798,3207.60009765625
2015-09-16,82.31071472167969,58.15184783935547,49.97675704956055,91.72309875488281,75.54190826416016,43.746097564697266,88.99658203125,4.8334126472473145,53.35823059082031,41.48654556274414,30.88454246520996,20.90180778503418,13.683797836303711,20.552213668823242,43.50468826293945,11.797860145568848,2.4214184284210205,8.82744312286377,8.248291969299316,4.455618858337402,54.814876556396484,9.421796798706055,26.92037582397461,3.9423584938049316,7.2914910316467285,1.6861015558242798,3251.7900390625
2015-09-17,82.43357849121094,57.90497970581055,50.54212951660156,91.14439392089844,74.36710357666016,43.207557678222656,88.18144226074219,4.870936393737793,53.87092971801758,41.840999603271484,31.108139038085938,20.689533233642578,13.781322479248047,20.844797134399414,43.91986846923828,11.8311767578125,2.4046857357025146,8.893575668334961,8.182785034179688,4.811975002288818,54.79762268066406,9.473470687866211,26.91718101501465,3.962153434753418,7.330010414123535,1.7009851932525635,3255.7900390625
2015-09-18,80.50891876220703,56.670623779296875,48.83704376220703,88.0901870727539,72.3726806640625,41.67237854003906,85.2544174194336,4.663945198059082,52.31450653076172,41.19995880126953,29.61562156677246,20.302881240844727,13.129132270812988,19.919591903686523,43.111759185791016,11.657188415527344,2.319828510284424,8.60891342163086,7.9207611083984375,4.56927490234375,55.418556213378906,9.220844268798828,25.79749870300293,3.906068801879883,7.021843910217285,1.637198567390442,3157.300048828125
2015-09-21,80.7627944946289,57.79526138305664,49.35755157470703,89.47261810302734,73.40176391601562,42.28520965576172,87.55158233642578,4.674839019775391,51.514923095703125,42.30104446411133,30.01250648498535,20.65541648864746,13.372941017150879,20.125194549560547,43.7641716003418,11.868195533752441,2.38078236579895,8.675047874450684,8.089167594909668,4.584665298461914,56.13436508178711,9.364378929138184,26.173917770385742,3.9067301750183105,7.145660400390625,1.6797226667404175,3184.719970703125
2015-09-22,78.46136474609375,55.98487091064453,47.6524658203125,87.25428771972656,70.66968536376953,41.13383102416992,84.62454986572266,4.540477275848389,48.41425704956055,41.12454605102539,28.995134353637695,20.02616310119629,12.9371337890625,19.516298294067383,42.64468002319336,11.564642906188965,2.2791929244995117,8.401885032653809,7.77480936050415,4.381625175476074,54.95285415649414,9.106012344360352,25.124408721923828,3.8381080627441406,6.922787666320801,1.634008526802063,3076.050048828125
2015-09-23,79.3704833984375,55.98487091064453,47.822975158691406,87.92942810058594,68.66616821289062,41.239070892333984,84.92095947265625,4.484796524047852,48.70112991333008,41.577049255371094,28.592655181884766,19.988256454467773,12.973702430725098,19.366050720214844,42.600196838378906,11.605362892150879,2.312657356262207,8.358753204345703,7.881465435028076,4.416550636291504,55.18571090698242,9.06582260131836,24.658668518066406,3.8381080627441406,6.895273208618164,1.626567006111145,3079.989990234375
2015-09-24,77.39665222167969,55.16196060180664,46.548648834228516,87.02925872802734,67.06334686279297,40.694332122802734,83.80943298339844,4.437587261199951,46.192527770996094,40.56646728515625,28.464086532592773,19.30972671508789,12.824370384216309,19.120908737182617,41.38432312011719,11.361039161682129,2.256484270095825,8.20923137664795,7.6176276206970215,4.324797630310059,53.03830337524414,8.928027153015137,24.658668518066406,3.816335678100586,6.812729358673096,1.605304479598999,3019.340087890625
2015-09-25,79.6243667602539,57.02721405029297,48.603721618652344,88.9582290649414,70.25987243652344,41.87046813964844,86.44005584716797,4.541687965393066,48.151798248291016,41.765586853027344,29.375247955322266,19.91623306274414,13.238844871520996,19.512344360351562,42.78554153442383,11.864492416381836,2.352097749710083,8.384632110595703,7.853398323059082,4.370969295501709,54.849365234375,9.312707901000977,25.331764221191406,3.9120073318481445,7.079624176025391,1.663776159286499,3113.159912109375
2015-09-28,78.82173156738281,55.765419006347656,47.105045318603516,88.15448760986328,67.50047302246094,40.91098403930664,84.17993927001953,4.451507568359375,46.74795913696289,41.109466552734375,28.24048614501953,19.23391342163086,12.967607498168945,18.5989990234375,42.273983001708984,11.727523803710938,2.2983155250549316,8.137348175048828,7.6176276206970215,4.221798419952393,54.29742431640625,9.117497444152832,24.304582595825195,3.9093685150146484,6.837491989135742,1.6297564506530762,3039.43994140625
2015-09-29,76.61859130859375,56.506038665771484,46.89864730834961,88.28308868408203,68.70260620117188,41.26383590698242,83.40187072753906,4.541082859039307,46.61368179321289,40.860595703125,28.45290756225586,19.158096313476562,12.848752975463867,18.59109115600586,41.65121841430664,11.490605354309082,2.3090717792510986,8.14885139465332,7.68499231338501,4.33071756362915,51.313480377197266,9.088788986206055,24.71289825439453,3.8691201210021973,6.834742069244385,1.6297564506530762,3029.860107421875
2015-09-30,77.74063110351562,57.9598388671875,47.481956481933594,90.1799087524414,71.17969512939453,42.291404724121094,84.8097915649414,4.587686538696289,48.35322570800781,42.54991912841797,29.324939727783203,20.045116424560547,13.187037467956543,19.033926010131836,42.044151306152344,11.760841369628906,2.3831729888916016,8.304121017456055,7.887080669403076,4.544412136077881,51.74468231201172,9.393088340759277,25.424264907836914,3.923884153366089,6.961309909820557,1.6775968074798584,3100.669921875
2015-10-01,77.22466278076172,57.328948974609375,48.05630111694336,88.92607116699219,69.37649536132812,41.14002227783203,83.4759750366211,4.594344139099121,47.809993743896484,42.150211334228516,28.91128158569336,19.821468353271484,13.126084327697754,18.701801300048828,41.86622619628906,11.146329879760742,2.3246092796325684,8.022334098815918,7.875854015350342,4.425429344177246,50.589054107666016,9.32993221282959,25.287097930908203,3.9126672744750977,6.994328498840332,1.6584603786468506,3069.050048828125
2015-10-02,78.3958511352539,57.9598388671875,49.070377349853516,89.66551971435547,70.3053970336914,41.29478073120117,83.84648895263672,4.544713973999023,47.736751556396484,42.32366943359375,29.02307891845703,20.101978302001953,13.177895545959473,18.820417404174805,41.85139465332031,11.105610847473145,2.3736114501953125,8.068338394165039,8.044258117675781,4.704237937927246,50.25271224975586,9.335673332214355,25.280715942382812,3.9562153816223145,6.975067615509033,1.6733440160751343,3088.179931640625
2015-10-05,80.57441711425781,59.633060455322266,50.80237579345703,92.04460144042969,72.2542953491211,42.54520797729492,86.18070220947266,4.667675971984863,49.54344177246094,43.9903678894043,30.19138526916504,21.11787986755371,13.714275360107422,19.80097770690918,43.5714111328125,11.472095489501953,2.398709297180176,8.33862590789795,8.392302513122559,4.9321393966674805,51.58945083618164,9.530885696411133,26.21858024597168,4.014277935028076,7.244715690612793,1.7158687114715576,3190.389892578125
2015-10-06,80.31232452392578,60.04452133178711,51.11647033691406,92.7197265625,72.6458740234375,43.046607971191406,86.06953430175781,4.714781761169434,50.184322357177734,44.16382598876953,30.230512619018555,21.29983139038086,13.863607406616211,19.939361572265625,43.14882278442383,11.546133041381836,2.438150644302368,8.462267875671387,8.532641410827637,5.020932674407959,51.22724151611328,9.54810905456543,26.355745315551758,4.053866386413574,7.255721092224121,1.7350050210952759,3220.090087890625
